osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,10142795668,,,,,2492,42.7421267,77.3552394,,,,48
node,2627514457,,,,,2488,39.2915127,75.0237485,,,,114
node,8163561795,Шиш чоку,,,,2486,42.1834201,75.2506631,,,,41
node,1867580117,,,,,2475,42.7711264,78.7622857,,,,47
node,1867556551,,,,,2473,42.2586411,78.0104242,,,,42
node,6884469335,Ала-Куш,,,,2472,42.6912615,76.1175597,,,,30
node,473471187,,,,,2471,42.9406887,75.7727828,,,,34
node,12248822462,,,,,2470,42.7525092,78.9093654,,,,48
node,2596899129,,,,,2465,39.1902248,75.1110143,,,,-1
node,10142795655,,,,,2460,42.7030866,77.0684154,,,,182
node,1859934357,,,,,2455,42.5890564,75.488815,,,,137
node,10142795660,,,,,2453,42.7209373,77.2312322,,,,16
node,10536399552,,,,,2447,42.7197477,77.2129237,,,,3
node,2627514441,,,,,2442,39.2583469,75.0530318,,,,93
node,1859934362,,,,,2439,42.6344685,75.5369447,,,,283
node,1859934360,,,,,2438,42.6158535,75.4354404,,,,349
node,1859836205,,,,,2426,42.3253804,75.8616751,,,,87
node,2627097412,,,,,2407,39.1802072,75.1477234,,,,106
node,3346276590,,,,,2402,42.6555541,74.4169365,,,,10
node,10758253228,,,,,2399,42.1569575,76.7706639,,,,369
node,12248822465,,,,,2380,42.6946984,78.8818376,,,,215
node,1872809880,,,,,2379,42.3579672,76.0258509,,,,18
node,1867558538,,,,,2378,42.6927224,78.8678251,,,,49
node,10142795654,Арпатектер,,,,2366,42.6916619,77.0688006,,,,97
node,2627097350,,,,,2361,39.0534165,75.3408511,,,,37
node,1867556434,Жанбулак,,,,2360,42.3982369,78.2767402,,,,42
node,1865230649,,,,,2344.0,42.6754416,75.7208324,,,,236
node,11658944430,Askanyrau,Askanyrau,Асканырау,,2340,42.9897395,76.0857821,,,,35
node,1859831191,,,,,2339,42.2653796,75.7142906,,,,57
node,10752530342,,,,,2334,42.1725323,76.7490291,,,,43
node,1859950535,,,,,2329,42.5553063,75.8390496,,,,153
node,2589993794,,,,,2327,39.0203713,75.4100618,,,,96
node,1859941969,,,,,2315,42.5744777,75.8294663,,,,196
node,12241649048,,,,,2315,42.6993118,77.1040266,,,,190
node,1859836196,,,,,2301,42.2331206,75.9174352,,,,103
node,3455264994,Tysha,,,,2300,42.6806215,74.596015,,,,127
node,10142795659,,,,,2289,42.72634,77.1824744,,,,40
node,1859950524,,,,,2279,42.4914064,75.9201612,,,,17
node,1867519657,,,,,2277,42.6271304,78.9664714,,,,30
node,1867580125,,,,,2276,42.8060324,78.5577916,,,,27
node,1859836202,,,,,2275,42.2779252,75.8721778,,,,49
node,1865229151,,,,,2259.4,42.7058512,75.729546,,,,366
node,1867558537,,,,,2254,42.6918543,78.7526811,,,,85
node,12241649049,,,,,2245,42.699621,77.1271453,,,,91
node,1865230645,Кёк-Тоо,,,,2244.2,42.7037729,75.9463472,,,,445
node,1872809878,,,,,2244,42.3351115,76.0533592,,,,417
node,1865230647,,,,,2226.4,42.6701788,75.6047993,,,,95
node,13103885023,Кызыл-Омпол,,Кызыл-Омпол,Кызыл-Омпол,2200,42.3788294,75.958507,,,,-599
node,1859831180,,,,,2174,42.1681993,75.7079795,,,,193
node,1867580107,Сары-Телегей,,Сары-Телегей,Сары-Тологой,2147,42.7433083,78.7934072,,,,174
node,1859934363,,,,,2137,42.638554,75.332702,,,,154
node,1872809879,,,,,2135,42.3355996,76.1188397,,,,377
node,1867556429,Бозучук,,,,2132,42.5873719,78.7841954,,,,13
node,1867556613,,,,,2131,42.6188652,78.8693475,,,,94
node,1867556601,,,,,2125,42.4316752,78.348541,,,,-16
node,1859934361,,,,,2123,42.6235726,75.2015795,,,,128
node,10096891251,Опол-Тоо,,,,2115,42.6758589,77.0429405,,,,163
node,1865230646,Онорчек,,,,2107.8,42.6729637,75.9242936,,,,260
node,989388987,,,,,2098,42.1788347,75.8612979,,,,43
node,1872676760,,,,,2097,42.2920877,77.9973208,,,,-141
node,10096891250,Чоң-Таш,,,,2094,42.6867119,77.1525372,,,,116
node,1867580123,,,,,2093,42.8045128,78.2617516,,,,36
node,1859934364,,,,,2082,42.6464535,75.1013831,,,,186
node,12248822463,,,,,2073,42.6755551,78.6704539,,,,13
node,10106902361,Тегерек-Тоо,,,,2065,42.694638,77.0444311,,,,21
node,1363448655,Оргочор,,Оргочор,Оргочор,2061,42.4185145,78.0446553,,,,284
node,1867580121,,,,,2061,42.7862914,78.4077613,,,,14
node,10536400334,,,,,2059,42.6808768,77.1531111,,,,3
node,1867580118,,,,,2052,42.7717885,78.6684702,,,,17
node,1872809877,Алабель,,,,2051,42.285784,76.1581783,,,,163
node,996029499,Айгыржал,,,,2049.4,42.1829656,75.5676311,,,,95
node,1867580116,,,,,2029,42.7676048,78.1239601,,,,6
node,1859831187,,,,,2024,42.2646012,75.8328855,,,,128
node,1867580122,,,,,2014,42.7971942,78.5524585,,,,16
node,1859934365,,,,,1970,42.6535317,75.1988028,,,,124
node,10106902359,,,,,1967,42.6771684,77.037356,,,,-2
node,1859941973,,,,,1955,42.5772087,75.7919429,,,,127
node,1859831183,,,,,1952,42.2293683,75.7119239,,,,73
node,1865230648,,,,,1930.7,42.6742255,75.5228407,,,,39
node,12248822464,,,,,1892,42.703441,78.6141162,,,,97
node,1865230650,,,,,1885.6,42.68265,75.8651562,,,,23
node,1865230657,,,,,1872.6,42.6958007,75.604482,,,,151
node,1872840084,Караташ,,,,1862,42.4526988,76.0133536,,,,147
node,1865205556,,,,,1861.6,42.8908336,75.4598349,,,,231
node,12241649050,,,,,1857,42.6643269,77.1011168,,,,45
node,10214304680,Круглая горка,,,,1852,42.6672909,77.0259886,,,,-1
node,6017290000,Колючковая гора,,,,1845,42.7397714,74.7492254,,,,396
node,10096891249,Пришиб,,,,1827,42.6722404,77.2614644,,,,53
node,1872836986,Бозбормак,,,,1815,42.3925597,76.1239754,,,,164
node,1859950528,,,,,1811,42.5020361,75.8533057,,,,82
node,10130352642,,,,,1800,42.6757317,77.1879184,,,,-8
node,6510638746,Ilnaz,Ilnaz,Ильназ,,1761,42.6804166,74.665078,,,,173
node,12248822468,,,,,1748,42.4433047,77.9215284,,,,99
node,1865230669,,,,,1723.1,42.7180527,75.9034443,,,,42
node,6432357733,,,,,1720,42.7111508,74.8972021,,,,169
node,1872836988,,,,,1690,42.4113458,76.1302891,,,,4
node,6457016350,,,,,1690,42.6842802,74.7481191,,,,27
node,1865230697,,,,,1674.8,42.7918568,75.9573125,,,,47
node,6432268677,,,,,1640,42.7230142,74.8117033,,,,183
node,1867580114,,,,,1627,42.7767116,78.0861987,,,,-647
node,6457016349,,,,,1625,42.6861733,74.7629578,,,,35
node,6457016348,,,,,1610,42.684352,74.7709491,,,,19
node,6432340317,,,,,1600,42.7200748,74.8487258,,,,48
node,1865205553,,,,,1597.7,42.6808674,75.4613351,,,,2
node,1865229152,,,,,1556.4,42.7402179,75.6795481,,,,167
node,1865230666,,,,,1504.3,42.711686,75.5420732,,,,41
node,1759353783,Таштар-Ата,,,,1483,42.7736025,74.6810016,,,,176
node,1865205554,,,,,1477.2,42.892678,75.3842223,,,,60
node,1865229153,,,,,1456.3,42.7412753,75.8119638,,,,23
node,1865205769,,,,,1438.8,42.6857243,75.2156737,,,,23
node,1865205555,,,,,1406.6,42.8930793,75.4173639,,,,35
node,6009339158,Чоӊ-Арык,,,,1381,42.7782991,74.56254,,,,281
node,1865229154,,,,,1366.0,42.7603661,75.75023,,,,93
node,277700857,Боз-Бөлтөк,,,,1222,42.7688712,74.6207298,,,,66
